0,-1.3601640949646034
1,4.4519463119729785
2,3.0938916535035634
3,-2.7182187534340185
4,-6.303301286137517
5,1.7358369950341492
6,-0.5861638224649148
7,-6.398274229402496
8,0.720850182777049
9,2.8529051137461536
10,-1.3254377866389753
11,1.4601241469511104
12,-0.6290473032414541
13,0.6779667020005089
14,-0.27013119134855845
15,-1.6200286773670602
16,0.13563046774102183
17,0.49454657963391657
18,0.21364810891507435
19,0.6194097680046537
20,-0.0477459515102554
21,0.03027168966379712
22,0.10929077322171565
23,-0.1521032872036132
24,-0.060665438173941766
25,0.09637128655802929
26,-0.011716641993183785
27,-0.1816728533888412
28,0.03654986656907511
29,0.08549866274983486
30,-0.02412441294299761
31,0.02414209561926306
32,-0.002751957590072074
33,-0.0634262371021439
34,0.011555840651270799
35,-0.009816614701654736
36,0.025863638892612784
37,-0.011627399984094566
38,0.00974505536883008
39,-0.0049261971840328656
40,-0.02810943781939823
41,0.0016395210336028754
42,0.008340723833663688
43,0.0033486928792250126
44,0.009914411096861642
45,-0.0012160451138090167
46,-0.002925216959432042
47,-6.965081202015e-05
48,-0.0009294465383611339
49,0.0036352914546746717
50,-0.0012850898559051416
51,0.0012838777160597559
52,0.0007305466524538673
53,-0.0021940642370532615
54,0.0006811247159390632
55,0.0026967612242962957
56,-0.0002896270858538941
57,-0.00033904902236869816
58,-7.165010366261271e-05
59,-0.0010424019054546818
60,0.00025024306059151513
61,3.226607839934559e-05
62,-4.567105814690109e-05
63,0.0004941990882993963
64,-9.367054231645966e-05
65,-0.0003895846610548759
66,9.028613018013942e-05
67,4.2286646008804496e-05
68,2.0297219970544234e-05
69,-0.00016365945252694303
70,2.6799734502702677e-05
71,0.00014076749678970657
72,-3.506103253947401e-05
73,-2.855851800731557e-05
74,-1.634458351240653e-05
75,4.551618352888198e-05
76,-1.4916728522607059e-05
77,-5.8061046537716265e-05
78,5.584539241709763e-06
79,7.012394231509234e-06
80,1.173149795974382e-06
81,2.167441756206756e-05
82,-5.768942001438404e-06
83,-1.0180331447173785e-05
84,1.6433215694888759e-06
85,8.585413368678019e-06
86,-2.1803531593533876e-06
87,-1.7101813849507153e-06
88,4.5231700074310766e-07
89,-9.89348589719441e-07
90,9.19006026833813e-08
91,3.915575331525645e-06
92,-6.563710366336295e-07
93,-2.207792003439124e-06
94,6.805431764789205e-07
95,-6.772846283809031e-08
96,-2.7821196013633198e-08
97,1.3090930170989168e-06
98,-1.6500502297844832e-07
99,-8.73369395471002e-07
